x,y
-9.4737491171e-02,-9.4737491105e-02
-6.4455963351e-02,-6.4455963206e-02
-3.3405489445e-02,-3.3405489288e-02
-1.9549459399e-03,-1.9549457356e-03
2.9521856753e-02,2.9521856457e-02
6.0650616245e-02,6.0650615953e-02
9.1060989810e-02,9.1060989536e-02
1.2039100277e-01,1.2039100239e-01
1.4829136113e-01,1.4829136105e-01
1.7442961703e-01,1.7442961689e-01
1.9849413730e-01,1.9849413726e-01
2.2019782759e-01,2.2019782756e-01
2.3928156759e-01,2.3928156728e-01
2.5551731595e-01,2.5551731559e-01
2.6871084776e-01,2.6871084748e-01
2.7870409144e-01,2.7870409098e-01
2.8537703677e-01,2.8537703631e-01
2.8864919101e-01,2.8864919068e-01
2.8848056503e-01,2.8848056495e-01
2.8487217747e-01,2.8487217706e-01
2.7786607014e-01,2.7786606969e-01
2.6754483419e-01,2.6754483394e-01
2.5403065203e-01,2.5403065188e-01
2.3748386595e-01,2.3748386558e-01
2.1810109010e-01,2.1810108982e-01
1.9611288784e-01,1.9611288747e-01
1.7178104161e-01,1.7178104119e-01
1.4539544779e-01,1.4539544750e-01
1.1727067288e-01,1.1727067269e-01
8.7742212091e-02,8.7742211763e-02
5.7162494561e-02,5.7162494399e-02
2.5896682746e-02,2.5896682404e-02
-5.6816840569e-03,-5.6816837750e-03
-3.7195150092e-02,-3.7195149809e-02
-6.8266854236e-02,-6.8266854156e-02
-9.8525037879e-02,-9.8525037523e-02
-1.2760749567e-01,-1.2760749552e-01
-1.5516591579e-01,-1.5516591538e-01
-1.8087005775e-01,-1.8087005755e-01
-2.0441171745e-01,-2.0441171713e-01
-2.2550843186e-01,-2.2550843144e-01
-2.4390687869e-01,-2.4390687840e-01
-2.5938592996e-01,-2.5938592991e-01
-2.7175932260e-01,-2.7175932238e-01
-2.8087791354e-01,-2.8087791335e-01
-2.8663149204e-01,-2.8663149197e-01
-2.8895012683e-01,-2.8895012662e-01
-2.8780503161e-01,-2.8780503152e-01
-2.8320893788e-01,-2.8320893785e-01
-2.7521597025e-01,-2.7521596989e-01
-2.6392102504e-01,-2.6392102474e-01
-2.4945865920e-01,-2.4945865897e-01
-2.3200150242e-01,-2.3200150207e-01
-2.1175821078e-01,-2.1175821032e-01
-1.8897098627e-01,-1.8897098582e-01
-1.6391269128e-01,-1.6391269118e-01
-1.3688359249e-01,-1.3688359223e-01
-1.0820777267e-01,-1.0820777249e-01
-7.8229253332e-02,-7.8229253180e-02
-4.7307874425e-02,-4.7307874076e-02
-1.5814980310e-02,-1.5814980026e-02
1.5871036245e-02,1.5871035866e-02
4.7369278688e-02,4.7369278502e-02
7.8300925355e-02,7.8300924972e-02
1.0829378714e-01,1.0829378711e-01
1.3698678932e-01,1.3698678929e-01
1.6403432356e-01,1.6403432330e-01
1.8911041747e-01,1.8911041738e-01
2.1191267157e-01,2.1191267110e-01
2.3216591565e-01,2.3216591543e-01
2.4962554066e-01,2.4962554034e-01
2.6408046517e-01,2.6408046484e-01
2.7535570071e-01,2.7535570040e-01
2.8331448437e-01,2.8331448417e-01
2.8785995257e-01,2.8785995254e-01
2.8893633551e-01,2.8893633513e-01
2.8652965707e-01,2.8652965697e-01
2.8066793151e-01,2.8066793131e-01
2.7142085388e-01,2.7142085368e-01
2.5889898739e-01,2.5889898697e-01
2.4325245704e-01,2.4325245665e-01
2.2466916471e-01,2.2466916451e-01
2.0337254676e-01,2.0337254647e-01
1.7961890073e-01,1.7961890064e-01
1.5369431295e-01,1.5369431255e-01
1.2591122381e-01,1.2591122370e-01
9.6604671618e-02,9.6604671329e-02
6.6128260339e-02,6.6128259990e-02
3.4849899400e-02,3.4849899355e-02
3.1473669746e-03,3.1473669223e-03
-2.8596249885e-02,-2.8596249875e-02
-5.9997183245e-02,-5.9997182805e-02
-9.0675624534e-02,-9.0675624087e-02
-1.2026032090e-01,-1.2026032060e-01
-1.4839307208e-01,-1.4839307172e-01
-1.7473307316e-01,-1.7473307298e-01
-1.9896105070e-01,-1.9896105025e-01
-2.2078314168e-01,-2.2078314144e-01
-2.3993446827e-01,-2.3993446818e-01
-2.5618236467e-01,-2.5618236465e-01
-2.6932921664e-01,-2.6932921633e-01
-2.7921487887e-01,-2.7921487857e-01
-2.8571864050e-01,-2.8571864031e-01
-2.8876071443e-01,-2.8876071423e-01
-2.8830323193e-01,-2.8830323182e-01
-2.8435072994e-01,-2.8435072955e-01
-2.7695012461e-01,-2.7695012419e-01
-2.6619017085e-01,-2.6619017078e-01
-2.5220041392e-01,-2.5220041350e-01
-2.3514964526e-01,-2.3514964525e-01
-2.1524388070e-01,-2.1524388064e-01
-1.9272388518e-01,-1.9272388518e-01
-1.6786227348e-01,-1.6786227329e-01
-1.4096022173e-01,-1.4096022164e-01
-1.1234382924e-01,-1.1234382913e-01
-8.2360174437e-02,-8.2360174041e-02
-5.1373112550e-02,-5.1373112481e-02
-1.9758865788e-02,-1.9758865703e-02
1.2098540599e-02,1.2098540552e-02
4.3811941058e-02,4.3811941054e-02
7.4995734686e-02,7.4995734263e-02
1.0527057523e-01,1.0527057480e-01
1.3426798908e-01,1.3426798908e-01
1.6163486498e-01,1.6163486475e-01
1.8703776073e-01,1.8703776039e-01
2.1016697423e-01,2.1016697399e-01
2.3074032911e-01,2.3074032879e-01
2.4850662851e-01,2.4850662844e-01
2.6324873461e-01,2.6324873418e-01
2.7478623610e-01,2.7478623576e-01
2.8297767048e-01,2.8297767043e-01
2.8772227378e-01,2.8772227373e-01
2.8896123591e-01,2.8896123590e-01
2.8667844566e-01,2.8667844553e-01
2.8090071584e-01,2.8090071538e-01
2.7169748528e-01,2.7169748489e-01
2.5918000067e-01,2.5918000052e-01
2.4349998779e-01,2.4349998776e-01
2.2484782773e-01,2.2484782757e-01
2.0345025977e-01,2.0345025975e-01
1.7956763865e-01,1.7956763832e-01
1.5349077904e-01,1.5349077899e-01
1.2553742536e-01,1.2553742528e-01
9.6048389774e-02,9.6048389561e-02
6.5383404979e-02,6.5383404959e-02
3.3916742348e-02,3.3916742075e-02
2.0326485869e-03,2.0326483063e-03
-2.9879343461e-02,-2.9879343230e-02
-6.1429172678e-02,-6.1429172289e-02
-9.2231018117e-02,-9.2231018003e-02
-1.2190801973e-01,-1.2190801930e-01
-1.5009689356e-01,-1.5009689331e-01
-1.7645238492e-01,-1.7645238480e-01
-2.0065150473e-01,-2.0065150457e-01
-2.2239749715e-01,-2.2239749692e-01
-2.4142348945e-01,-2.4142348906e-01
-2.5749577931e-01,-2.5749577908e-01
-2.7041671868e-01,-2.7041671844e-01
-2.8002715870e-01,-2.8002715856e-01
-2.8620842505e-01,-2.8620842472e-01
-2.8888379915e-01,-2.8888379876e-01
-2.8801948655e-01,-2.8801948624e-01
-2.8362506000e-01,-2.8362505976e-01
-2.7575337129e-01,-2.7575337095e-01
-2.6449993239e-01,-2.6449993206e-01
-2.5000177284e-01,-2.5000177277e-01
-2.3243578693e-01,-2.3243578663e-01
-2.1201659036e-01,-2.1201658994e-01
-1.8899391219e-01,-1.8899391172e-01
-1.6364955357e-01,-1.6364955343e-01
-1.3629395016e-01,-1.3629395002e-01
-1.0726237997e-01,-1.0726237996e-01
-7.6910862906e-02,-7.6910862699e-02
-4.5611801942e-02,-4.5611801557e-02
-1.3749419300e-02,-1.3749419246e-02
1.8284956561e-02,1.8284956459e-02
5.0097695375e-02,5.0097695086e-02
8.1297701942e-02,8.1297701690e-02
1.1150122603e-01,1.1150122574e-01
1.4033658611e-01,1.4033658570e-01
1.6744874877e-01,1.6744874837e-01
1.9250370727e-01,1.9250370702e-01
2.1519260520e-01,2.1519260481e-01
2.3523555419e-01,2.3523555417e-01
2.5238509840e-01,2.5238509802e-01
2.6642928270e-01,2.6642928226e-01
2.7719428641e-01,2.7719428623e-01
2.8454658963e-01,2.8454658948e-01
2.8839464507e-01,2.8839464486e-01
2.8869003421e-01,2.8869003383e-01
2.8542809291e-01,2.8542809281e-01
2.7864799843e-01,2.7864799835e-01
2.6843231591e-01,2.6843231590e-01
2.5490600966e-01,2.5490600942e-01
2.3823493058e-01,2.3823493021e-01
2.1862379802e-01,2.1862379787e-01
1.9631370036e-01,1.9631370017e-01
1.7157914468e-01,1.7157914443e-01
1.4472469138e-01,1.4472469129e-01
1.1608121496e-01,1.1608121451e-01
8.6001836648e-02,8.6001836229e-02
5.4857578796e-02,5.4857578594e-02
2.3032794409e-02,2.3032794241e-02
-9.0795719565e-03,-9.0795718133e-03
-4.1082833565e-02,-4.1082833428e-02
-7.2581461305e-02,-7.2581461165e-02
-1.0318597344e-01,-1.0318597313e-01
-1.3251775482e-01,-1.3251775457e-01
-1.6021374589e-01,-1.6021374566e-01
-1.8593094338e-01,-1.8593094312e-01
-2.0935065679e-01,-2.0935065672e-01
-2.3018246773e-01,-2.3018246749e-01
-2.4816784284e-01,-2.4816784263e-01
-2.6308335519e-01,-2.6308335504e-01
-2.7474347385e-01,-2.7474347362e-01
-2.8300288663e-01,-2.8300288646e-01
-2.8775832676e-01,-2.8775832662e-01
-2.8894988033e-01,-2.8894988028e-01
-2.8656175777e-01,-2.8656175733e-01
-2.8062251921e-01,-2.8062251909e-01
-2.7120475036e-01,-2.7120475005e-01
-2.5842419233e-01,-2.5842419220e-01
-2.4243833570e-01,-2.4243833544e-01
-2.2344449554e-01,-2.2344449535e-01
-2.0167739082e-01,-2.0167739037e-01
-1.7740625776e-01,-1.7740625748e-01
-1.5093153227e-01,-1.5093153203e-01
-1.2258114240e-01,-1.2258114200e-01
-9.2706456273e-02,-9.2706455849e-02
-6.1677935483e-02,-6.1677935068e-02
-2.9880547663e-02,-2.9880547430e-02
2.2910051197e-03,2.2910051048e-03
3.4437183005e-02,3.4437182825e-02
6.6158569345e-02,6.6158568952e-02
9.7060834466e-02,9.7060834058e-02
1.2675964049e-01,1.2675964041e-01
1.5488542621e-01,1.5488542616e-01
1.8108801232e-01,1.8108801218e-01
2.0504096961e-01,2.0504096942e-01
2.2644569553e-01,2.2644569539e-01
2.4503514799e-01,2.4503514776e-01
2.6057718973e-01,2.6057718927e-01
2.7287750109e-01,2.7287750086e-01
2.8178202455e-01,2.8178202454e-01
2.8717890999e-01,2.8717890987e-01
2.8899993611e-01,2.8899993608e-01
2.8722138954e-01,2.8722138936e-01
2.8186439021e-01,2.8186438978e-01
2.7299465840e-01,2.7299465798e-01
2.6072172566e-01,2.6072172541e-01
2.4519759892e-01,2.4519759882e-01
2.2661489386e-01,2.2661489341e-01
2.0520446026e-01,2.0520445984e-01
1.8123252835e-01,1.8123252830e-01
1.5499741142e-01,1.5499741118e-01
1.2682580510e-01,1.2682580482e-01
9.7068729326e-02,9.7068728879e-02
6.6097163156e-02,6.6097163130e-02
3.4297426566e-02,3.4297426231e-02
2.0663667233e-03,2.0663663745e-03
-3.0193591402e-02,-3.0193591025e-02
-6.2079468392e-02,-6.2079468276e-02
-9.3192765004e-02,-9.3192764558e-02
-1.2314444518e-01,-1.2314444501e-01
-1.5155980505e-01,-1.5155980503e-01
-1.7808316702e-01,-1.7808316695e-01
-2.0238234001e-01,-2.0238233963e-01
-2.2415278975e-01,-2.2415278945e-01
-2.4312146680e-01,-2.4312146660e-01
-2.5905024397e-01,-2.5905024353e-01
-2.7173891963e-01,-2.7173891943e-01
-2.8102774902e-01,-2.8102774872e-01
-2.8679947122e-01,-2.8679947089e-01
-2.8898080598e-01,-2.8898080578e-01
-2.8754340105e-01,-2.8754340066e-01
-2.8250421752e-01,-2.8250421723e-01
-2.7392534788e-01,-2.7392534772e-01
-2.6191326830e-01,-2.6191326790e-01
-2.4661753409e-01,-2.4661753373e-01
-2.2822893397e-01,-2.2822893364e-01
-2.0697712571e-01,-2.0697712526e-01
-1.8312778240e-01,-1.8312778231e-01
-1.5697928445e-01,-1.5697928425e-01
-1.2885899840e-01,-1.2885899795e-01
-9.9119188875e-02,-9.9119188730e-02
-6.8132614411e-02,-6.8132614251e-02
-3.6287862353e-02,-3.6287862342e-02
-3.9844808958e-03,-3.9844806306e-03
2.8372030689e-02,2.8372030240e-02
6.0375310918e-02,6.0375310481e-02
9.1623240192e-02,9.1623240151e-02
1.2172299602e-01,1.2172299577e-01
1.5029599577e-01,1.5029599564e-01
1.7698266473e-01,1.7698266450e-01
2.0144696935e-01,2.0144696906e-01
2.2338065832e-01,2.2338065831e-01
2.4250715803e-01,2.4250715785e-01
2.5858507284e-01,2.5858507259e-01
2.7141124582e-01,2.7141124569e-01
2.8082334100e-01,2.8082334064e-01
2.8670191394e-01,2.8670191392e-01
2.8897194432e-01,2.8897194425e-01
2.8760381037e-01,2.8760380996e-01
2.8261369251e-01,2.8261369234e-01
2.7406340032e-01,2.7406339999e-01
2.6205962464e-01,2.6205962431e-01
2.4675262333e-01,2.4675262300e-01
2.2833435697e-01,2.2833435657e-01
2.0703609711e-01,2.0703609707e-01
1.8312553693e-01,1.8312553689e-01
1.5690344003e-01,1.5690343967e-01
1.2869986924e-01,1.2869986892e-01
9.8870042543e-02,9.8870042246e-02
6.7789868005e-02,6.7789867986e-02
3.5851213718e-02,3.5851213615e-02
3.4569722057e-03,3.4569720738e-03
-2.8984018628e-02,-2.8984018601e-02
-6.1062134034e-02,-6.1062133871e-02
-9.2372135345e-02,-9.2372135259e-02
-1.2251829198e-01,-1.2251829170e-01
-1.5111938776e-01,-1.5111938771e-01
-1.7781354809e-01,-1.7781354766e-01
-2.0226282694e-01,-2.0226282673e-01
-2.2415749519e-01,-2.2415749496e-01
-2.4321997597e-01,-2.4321997585e-01
-2.5920837675e-01,-2.5920837652e-01
-2.7191957311e-01,-2.7191957273e-01
-2.8119180471e-01,-2.8119180445e-01
-2.8690675002e-01,-2.8690674994e-01
-2.8899105315e-01,-2.8899105312e-01
-2.8741728272e-01,-2.8741728235e-01
-2.8220431004e-01,-2.8220430994e-01
-2.7341710139e-01,-2.7341710124e-01
-2.6116592607e-01,-2.6116592577e-01
-2.4560499003e-01,-2.4560498958e-01
-2.2693051139e-01,-2.2693051118e-01
-2.0537826201e-01,-2.0537826186e-01
-1.8122060543e-01,-1.8122060504e-01
-1.5476306840e-01,-1.5476306807e-01
-1.2634048879e-01,-1.2634048844e-01
-9.6312788538e-02,-9.6312788315e-02
-6.5060424618e-02,-6.5060424153e-02
-3.2979575546e-02,-3.2979575451e-02
-4.7712422192e-04,-4.7712400556e-04
3.2034499475e-02,3.2034499105e-02
6.4142550959e-02,6.4142550807e-02
9.5439211742e-02,9.5439211465e-02
1.2552677221e-01,1.2552677188e-01
1.5402269048e-01,1.5402269037e-01
1.8056446292e-01,1.8056446267e-01
2.0481424422e-01,2.0481424406e-01
2.2646315808e-01,2.2646315768e-01
2.4523524335e-01,2.4523524335e-01
2.6089098506e-01,2.6089098491e-01
2.7323038494e-01,2.7323038457e-01
2.8209553206e-01,2.8209553193e-01
2.8737264013e-01,2.8737263987e-01
2.8899352514e-01,2.8899352485e-01
2.8693650381e-01,2.8693650337e-01
2.8122670100e-01,2.8122670064e-01
2.7193576125e-01,2.7193576097e-01
2.5918096775e-01,2.5918096770e-01
2.4312377923e-01,2.4312377907e-01
2.2396780277e-01,2.2396780271e-01
2.0195622782e-01,2.0195622742e-01
1.7736875352e-01,1.7736875312e-01
1.5051804796e-01,1.5051804762e-01
1.2174578411e-01,1.2174578384e-01
9.1418302341e-02,9.1418302152e-02
5.9921954642e-02,5.9921954293e-02
2.7658189522e-02,2.7658189181e-02
-4.9615599943e-03,-4.9615595490e-03
-3.7521120197e-02,-3.7521120161e-02
-6.9604885575e-02,-6.9604885299e-02
-1.0080312504e-01,-1.0080312472e-01
-1.3071721776e-01,-1.3071721746e-01
-1.5896475155e-01,-1.5896475129e-01
-1.8518441875e-01,-1.8518441869e-01
-2.0904064657e-01,-2.0904064644e-01
-2.3022790270e-01,-2.3022790253e-01
-2.4847462056e-01,-2.4847462028e-01
-2.6354669387e-01,-2.6354669360e-01
-2.7525049513e-01,-2.7525049495e-01
-2.8343537918e-01,-2.8343537915e-01
-2.8799563898e-01,-2.8799563879e-01
-2.8887188829e-01,-2.8887188807e-01
-2.8605185271e-01,-2.8605185263e-01
-2.7957055855e-01,-2.7957055811e-01
-2.6950991624e-01,-2.6950991619e-01
-2.5599770319e-01,-2.5599770295e-01
-2.3920595838e-01,-2.3920595832e-01
-2.1934880855e-01,-2.1934880828e-01
-1.9667975347e-01,-1.9667975325e-01
-1.7148844424e-01,-1.7148844386e-01
-1.4409699554e-01,-1.4409699524e-01
-1.1485587854e-01,-1.1485587852e-01
-8.4139446715e-02,-8.4139446262e-02
-5.2341151544e-02,-5.2341151517e-02
-1.9868509091e-02,-1.9868508913e-02
1.2862118167e-02,1.2862117961e-02
4.5430857545e-02,4.5430857223e-02
7.7419712021e-02,7.7419711743e-02
1.0841792669e-01,1.0841792636e-01
1.3802726690e-01,1.3802726660e-01
1.6586714018e-01,1.6586714005e-01
1.9157949600e-01,1.9157949556e-01
2.1483344030e-01,2.1483344026e-01
2.3532950495e-01,2.3532950459e-01
2.5280351725e-01,2.5280351704e-01
2.6703001900e-01,2.6703001885e-01
2.7782519088e-01,2.7782519069e-01
2.8504924400e-01,2.8504924383e-01
2.8860824724e-01,2.8860824695e-01
2.8845536631e-01,2.8845536616e-01
2.8459149801e-01,2.8459149785e-01
2.7706529082e-01,2.7706529060e-01
2.6597255092e-01,2.6597255049e-01
2.5145504067e-01,2.5145504065e-01
2.3369868432e-01,2.3369868426e-01
2.1293120357e-01,2.1293120319e-01
1.8941921255e-01,1.8941921229e-01
1.6346480944e-01,1.6346480930e-01
1.3540170776e-01,1.3540170761e-01
1.0559095699e-01,1.0559095675e-01
7.4416307054e-02,7.4416306801e-02
4.2279276150e-02,4.2279276066e-02
9.5939851711e-03,9.5939850435e-03
-2.3218174863e-02,-2.3218174465e-02
-5.5733973795e-02,-5.5733973626e-02
-8.7533801740e-02,-8.7533801328e-02
-1.1820708651e-01,-1.1820708634e-01
-1.4735759907e-01,-1.4735759888e-01
-1.7460857840e-01,-1.7460857797e-01
-1.9960760947e-01,-1.9960760931e-01
-2.2203119094e-01,-2.2203119053e-01
-2.4158893339e-01,-2.4158893293e-01
-2.5802733332e-01,-2.5802733330e-01
-2.7113307385e-01,-2.7113307361e-01
-2.8073580878e-01,-2.8073580842e-01
-2.8671039361e-01,-2.8671039315e-01
-2.8897853410e-01,-2.8897853382e-01
-2.8750983023e-01,-2.8750983020e-01
-2.8232220173e-01,-2.8232220141e-01
-2.7348168874e-01,-2.7348168846e-01
-2.6110162967e-01,-2.6110162959e-01
-2.4534122623e-01,-2.4534122599e-01
-2.2640351346e-01,-2.2640351299e-01
-2.0453276056e-01,-2.0453276020e-01
-1.8001133547e-01,-1.8001133529e-01
-1.5315607325e-01,-1.5315607283e-01
-1.2431419484e-01,-1.2431419455e-01
-9.3858828572e-02,-9.3858828302e-02
-6.2184192016e-02,-6.2184191775e-02
-2.9700496340e-02,-2.9700496234e-02
3.1713611189e-03,3.1713610515e-03
3.6005247441e-02,3.6005247384e-02
6.8375317332e-02,6.8375316914e-02
9.9861537383e-02,9.9861537106e-02
1.3005513970e-01,1.3005513931e-01
1.5856393406e-01,1.5856393380e-01
1.8501740953e-01,1.8501740927e-01
2.0907155896e-01,2.0907155890e-01
2.3041336366e-01,2.3041336332e-01
2.4876487936e-01,2.4876487907e-01
2.6388687022e-01,2.6388686989e-01
2.7558194298e-01,2.7558194287e-01
2.8369714022e-01,2.8369713994e-01
2.8812595818e-01,2.8812595783e-01
2.8880976258e-01,2.8880976234e-01
2.8573858318e-01,2.8573858272e-01
2.7895127619e-01,2.7895127609e-01
2.6853505174e-01,2.6853505149e-01
2.5462437191e-01,2.5462437188e-01
2.3739923286e-01,2.3739923257e-01
2.1708285294e-01,2.1708285250e-01
1.9393879618e-01,1.9393879594e-01
1.6826756797e-01,1.6826756764e-01
1.4040272671e-01,1.4040272636e-01
1.1070656169e-01,1.1070656125e-01
7.9565392825e-02,7.9565392807e-02
4.7384553300e-02,4.7384553123e-02
1.4583120054e-02,1.4583119657e-02
-1.8411539439e-02,-1.8411539029e-02
-5.1169333198e-02,-5.1169333048e-02
-8.3263051101e-02,-8.3263050765e-02
-1.1427393852e-01,-1.1427393835e-01
-1.4379716450e-01,-1.4379716432e-01
-1.7144711296e-01,-1.7144711269e-01
-1.9686242777e-01,-1.9686242752e-01
-2.1971074555e-01,-2.1971074538e-01
-2.3969305405e-01,-2.3969305400e-01
-2.5654761880e-01,-2.5654761866e-01
-2.7005342642e-01,-2.7005342627e-01
-2.8003309890e-01,-2.8003309853e-01
-2.8635524035e-01,-2.8635524027e-01
-2.8893618495e-01,-2.8893618472e-01
-2.8774112255e-01,-2.8774112230e-01
-2.8278458659e-01,-2.8278458631e-01
-2.7413029732e-01,-2.7413029689e-01
-2.6189036162e-01,-2.6189036155e-01
-2.4622383921e-01,-2.4622383900e-01
-2.2733469346e-01,-2.2733469307e-01
-2.0546915274e-01,-2.0546915242e-01
-1.8091251644e-01,-1.8091251608e-01
-1.5398544676e-01,-1.5398544632e-01
-1.2503979430e-01,-1.2503979402e-01
-9.4454011602e-02,-9.4454011414e-02
-6.2628214366e-02,-6.2628214248e-02
-2.9978954538e-02,-2.9978954233e-02
3.0662264491e-03,3.0662263744e-03
3.6074393168e-02,3.6074392963e-02
6.8612887251e-02,6.8612887058e-02
1.0025499970e-01,1.0025499947e-01
1.3058557013e-01,1.3058556989e-01
1.5920643932e-01,1.5920643928e-01
1.8574168361e-01,1.8574168347e-01
2.0984256192e-01,2.0984256174e-01
2.3119211048e-01,2.3119211011e-01
2.4950932438e-01,2.4950932432e-01
2.6455287073e-01,2.6455287030e-01
2.7612428406e-01,2.7612428367e-01
2.8407060160e-01,2.8407060122e-01
2.8828640308e-01,2.8828640282e-01
2.8871522773e-01,2.8871522751e-01
2.8535034913e-01,2.8535034880e-01
2.7823489713e-01,2.7823489672e-01
2.6746132440e-01,2.6746132411e-01
2.5317022412e-01,2.5317022391e-01
2.3554851351e-01,2.3554851348e-01
2.1482700653e-01,2.1482700622e-01
1.9127740695e-01,1.9127740664e-01
1.6520876082e-01,1.6520876065e-01
1.3696341440e-01,1.3696341403e-01
1.0691253027e-01,1.0691253003e-01
7.5451220165e-02,7.5451219920e-02
4.2993358220e-02,4.2993357871e-02
9.9661426285e-03,9.9661424756e-03
-2.3195522937e-02,-2.3195522837e-02
-5.6054754299e-02,-5.6054754183e-02
-8.8178442798e-02,-8.8178442791e-02
-1.1914296654e-01,-1.1914296634e-01
-1.4853978149e-01,-1.4853978110e-01
-1.7598081867e-01,-1.7598081846e-01
-2.0110361587e-01,-2.0110361557e-01
-2.2357611615e-01,-2.2357611591e-01
-2.4310106922e-01,-2.4310106877e-01
-2.5941997746e-01,-2.5941997720e-01
-2.7231653370e-01,-2.7231653361e-01
-2.8161950516e-01,-2.8161950503e-01
-2.8720502470e-01,-2.8720502462e-01
-2.8899825843e-01,-2.8899825830e-01
-2.8697442724e-01,-2.8697442682e-01
-2.8115916786e-01,-2.8115916764e-01
-2.7162822798e-01,-2.7162822755e-01
-2.5850649894e-01,-2.5850649877e-01
-2.4196639784e-01,-2.4196639750e-01
-2.2222561998e-01,-2.2222561995e-01
-1.9954429053e-01,-1.9954429008e-01
-1.7422155255e-01,-1.7422155244e-01
-1.4659163589e-01,-1.4659163589e-01
-1.1701945842e-01,-1.1701945821e-01
-8.5895817348e-02,-8.5895817261e-02
-5.3632233748e-02,-5.3632233292e-02
-2.0655518338e-02,-2.0655517932e-02
1.2597869967e-02,1.2597869616e-02
4.5687598143e-02,4.5687597711e-02
7.8175289478e-02,7.8175289091e-02
1.0963033311e-01,1.0963033279e-01
1.3963559568e-01,1.3963559549e-01
1.6779295931e-01,1.6779295914e-01
1.9372861223e-01,1.9372861180e-01
2.1709802180e-01,2.1709802141e-01
2.3759052336e-01,2.3759052297e-01
2.5493346400e-01,2.5493346388e-01
2.6889584541e-01,2.6889584539e-01
2.7929141731e-01,2.7929141698e-01
2.8598117945e-01,2.8598117922e-01
2.8887525872e-01,2.8887525853e-01
2.8793413544e-01,2.8793413518e-01
2.8316920212e-01,2.8316920204e-01
2.7464264639e-01,2.7464264631e-01
2.6246665900e-01,2.6246665884e-01
2.4680197677e-01,2.4680197658e-01
2.2785577901e-01,2.2785577876e-01
2.0587896480e-01,2.0587896463e-01
1.8116284662e-01,1.8116284627e-01
1.5403530371e-01,1.5403530328e-01
1.2485644577e-01,1.2485644547e-01
9.4013844047e-02,9.4013843685e-02
6.1917393031e-02,6.1917393003e-02
2.8993870501e-02,2.8993870132e-02
-4.3187318026e-03,-4.3187313713e-03
-3.7577031725e-02,-3.7577031646e-02
-7.0338157069e-02,-7.0338157006e-02
-1.0216564428e-01,-1.0216564406e-01
-1.3263525685e-01,-1.3263525674e-01
-1.6134064589e-01,-1.6134064551e-01
-1.8789877719e-01,-1.8789877696e-01
-2.1195505223e-01,-2.1195505187e-01
-2.3318805454e-01,-2.3318805452e-01
-2.5131385774e-01,-2.5131385773e-01
-2.6608983732e-01,-2.6608983707e-01
-2.7731793472e-01,-2.7731793467e-01
-2.8484732981e-01,-2.8484732937e-01
-2.8857648516e-01,-2.8857648512e-01
-2.8845453443e-01,-2.8845453402e-01
-2.8448199549e-01,-2.8448199527e-01
-2.7671079808e-01,-2.7671079803e-01
-2.6524362496e-01,-2.6524362480e-01
-2.5023257454e-01,-2.5023257453e-01
-2.3187716219e-01,-2.3187716212e-01
-2.1042168622e-01,-2.1042168606e-01
-1.8615199312e-01,-1.8615199300e-01
-1.5939168455e-01,-1.5939168446e-01
-1.3049781629e-01,-1.3049781602e-01
-9.9856146125e-02,-9.9856145680e-02
-6.7875993697e-02,-6.7875993438e-02
-3.4984780717e-02,-3.4984780475e-02
-1.6223242544e-03,-1.6223238781e-03
3.1765040808e-02,3.1765040476e-02
6.4730431649e-02,6.4730431419e-02
9.6832399881e-02,9.6832399722e-02
1.2764084634e-01,1.2764084619e-01
1.5674278899e-01,1.5674278885e-01
1.8374790653e-01,1.8374790624e-01
2.0829378316e-01,2.0829378301e-01
2.3005078399e-01,2.3005078360e-01
2.4872649526e-01,2.4872649508e-01
2.6406966940e-01,2.6406966895e-01
2.7587362156e-01,2.7587362146e-01
2.8397903147e-01,2.8397903126e-01
2.8827611233e-01,2.8827611217e-01
2.8870611707e-01,2.8870611684e-01
2.8526216102e-01,2.8526216093e-01
2.7798934922e-01,2.7798934886e-01
2.6698420592e-01,2.6698420569e-01
2.5239341324e-01,2.5239341287e-01
2.3441187512e-01,2.3441187479e-01
2.1328013192e-01,2.1328013157e-01
1.8928115967e-01,1.8928115955e-01
1.6273659638e-01,1.6273659607e-01
1.3400244546e-01,1.3400244527e-01
1.0346431345e-01,1.0346431332e-01
7.1532245721e-02,7.1532245260e-02
3.8635228959e-02,3.8635228761e-02
5.2154342115e-03,5.2154338919e-03
-2.8277722447e-02,-2.8277722187e-02
-6.1393621859e-02,-6.1393621843e-02
-9.3686505151e-02,-9.3686504755e-02
-1.2472147693e-01,-1.2472147681e-01
-1.5408036744e-01,-1.5408036718e-01
-1.8136737452e-01,-1.8136737449e-01
-2.0621440929e-01,-2.0621440886e-01
-2.2828607306e-01,-2.2828607261e-01
-2.4728419820e-01,-2.4728419818e-01
-2.6295189112e-01,-2.6295189094e-01
-2.7507702255e-01,-2.7507702215e-01
-2.8349511733e-01,-2.8349511698e-01
-2.8809160412e-01,-2.8809160367e-01
-2.8880339416e-01,-2.8880339395e-01
-2.8561976683e-01,-2.8561976645e-01
-2.7858254958e-01,-2.7858254919e-01
-2.6778558887e-01,-2.6778558875e-01
-2.5337351862e-01,-2.5337351859e-01
-2.3553984198e-01,-2.3553984193e-01
-2.1452435164e-01,-2.1452435153e-01
